id,datetime,location,text,rating,accessibility,facility,activity,word_count,text_clean
f196158590c9432385fe250a0aa5438f,2021-02-15 21:10:54,Curug Halimun,"Mangprax...bagi yang suka ngaprax/adventure/tantangan bisa lewat cukang rahong ato curug hawu....menyusuri keindahan citarum purba.......komen aja di channel youtube Aprax Community...tar di sambungin ke ketua pokdarwisnya....""jangan coba coba jalan sendiri""...
Ato sekedar referensi boleh kepoin dulu tuh channel perjalanan lengkap mulai dari cikahuripan...untuk trip curug hawu-halimun sendiri tayang tgl 4 januari..",5,1,1,1,50,mangprax bagi yang suka ngaprax adventure tantangan bisa lewat cukang rahong ato curug hawu menyusuri keindahan citarum purba komen saja di channel youtube aprax community tar di sambungin ke ketua pokdarwisnya jangan coba coba jalan sendiri ato sekedar referensi boleh kepoin dulu tuh channel perjalanan lengkap mulai dari cikahuripan untuk trip curug hawu halimun sendiri tayang tgl januari
8d1b055122df4bb29a1fcc7665c82359,2021-02-15 21:10:54,Curug Halimun,"Akses jalan menuju lokasi masih perlu perhatian serius dr pengelola dan dinas terkait.
Rekomended banget buat yg suka petualangan dan tantangan. tp buat yg pingin indahnya aja tp gak mau perjuangannya lebih baik cari lokasi lain.",5,0,1,2,36,akses jalan menuju lokasi masih perlu perhatian serius dari pengelola dan dinas terkait rekomended banget buat yang suka petualangan dan tantangan tapi buat yang pingin indahnya saja tapi tidak mau perjuangannya lebih baik cari lokasi lain
09fb0a6ede0343c2916851df2a2e5293,2021-02-15 21:10:54,Curug Halimun,"Warga disekitar/didalam curug halimun sangat baik, ramah dan sopan sekali, apalagi para penjaga curugnya baik-baik. Saat lelah pun warung2 kopi siap melayani kita sehangat kopi sehangat obrolan dan canda tawa dengan para penjual yg santun ""CURUG HALIMUN SURGA YANG TERSEMBUNYI""",5,1,2,1,40,warga disekitar didalam curug halimun sangat baik ramah dan sopan sekali apalagi para penjaga curugnya baik baik saat lelah pun warung2 kopi siap melayani kita sehangat kopi sehangat obrolan dan canda tawa dengan para penjual yang santun curug halimun surga yang tersembunyi
d90f22d58d11499589c4f64ec7784d28,2022-02-15 21:10:54,Curug Halimun,"Sudah yg ke sekian kali nya berkunjung, sampai sampai si akang guide nya dah hapal betul dgn muka ini..ahaaa
Harus lebih banyak dibuat pengaman di setiap jalan yg bersebelahan dengan jurang saja, lain lain nya biarkan sesuai kehendak alam dan apa ada nya..🙏 …",5,1,1,1,44,sudah yang ke sekian kali nya berkunjung sampai sampai si akang guide nya dah hapal betul dengan muka ini ahaaa harus lebih banyak dibuat pengaman di setiap jalan yang bersebelahan dengan jurang saja lain lain nya biarkan sesuai kehendak alam dan apa ada nya
7ab65aba550a4e409a80b3b7ddf7f760,2021-02-15 21:10:54,Curug Halimun,"Tempatnya super keren abis, spot fotonya banyak, airnya seger banget buat berenang, tiket masuknya murah cuma 10k, parkir motor 2k za, sewa pelampung 15k,,,,, track nya lumayan agak curam jadi hrs extra hati2, tapi bakal terbayarkn setelah sampe",5,1,1,2,38,tempatnya super keren abis spot fotonya banyak airnya seger banget buat berenang tiket masuknya murah cuma 10k parkir motor 2k za sewa pelampung 15k track nya lumayan agak curam jadi hrs extra hati2 tapi bakal terbayarkn setelah sampe
6261f533efc54fcd824bdef50b791dfc,2022-02-15 21:10:55,Curug Halimun,"Nature pokona.... Indah jaga kekestariannya... Jabar, kbb, bandung itu banyak spot indah.. Hanya tinggal kepedulian pemerintah untuk menggali potensi wisata...",5,1,1,1,20,nature pokona indah jaga kekestariannya jabar kbb bandung itu banyak spot indah hanya tinggal kepedulian pemerintah untuk menggali potensi wisata
931eecc4b62640fc978bc0354e365c1f,2022-02-15 21:10:55,Curug Halimun,"(250921) # Wkt tempuh menggunakan motor skitar 2 jam dari Bandung via Kota Baru Parahyangan,. (di Gmaps search Saung Kondang sbg patokan). Dari jalan besar Rajamandala/Saguling motor bisa masuk s/d parkir di saung kondang, tapi akses mobil tdk memungkinkan karena jalan setapak, jd hrs jalan skitar 1 km dari jalan besar ke saung kondang,

Dari saung kondang ke curug treking downhill skitar 30-45 mnit, jalur cukup curam, persiapkan lutut anda..;) dan jangan lupa sisakan tenaga karena baliknya nanjak.. bagi yang tidak terbiasa lumayan ripuh!!
btw disarankan ksana pd musim kemarau.. amazing green tosca",5,1,1,1,93,wkt tempuh menggunakan motor skitar jam dari bandung via kota baru parahyangan di gmaps search saung kondang sbg patokan dari jalan besar rajamandala saguling motor bisa masuk s d parkir di saung kondang tapi akses mobil tidak memungkinkan karena jalan setapak jadi hrs jalan skitar km dari jalan besar ke saung kondang dari saung kondang ke curug treking downhill skitar mnit jalur cukup curam persiapkan lutut anda dan jangan lupa sisakan tenaga karena baliknya nanjak bagi yang tidak terbiasa lumayan ripuh btw disarankan ksana pd musim kemarau amazing green tosca
a11884df5f1849eb86cbf32e163064d0,2022-11-15 21:10:55,Curug Halimun,"Curug Halimun airnya jernih dan bersih. Foto saya ini tanpa edit sama sekali. Bagus banget kalau berkunjung pas musim kemarau gini. Enak dan segar untuk berenang.

Pokdarwis pimpinan Kang Ryan juga bagus banget memfasilitasi objek wisata ini. Jalur pendakian sudah dibuat, meski masih cukup berbahaya. Kalau mau turun harus ditemani oleh pemandu, karena belum ada plang arah ke sini.

Pokonya top banget deh.",5,0,1,2,63,curug halimun airnya jernih dan bersih foto saya ini tanpa edit sama sekali bagus banget kalau berkunjung pas musim kemarau gini enak dan segar untuk berenang pokdarwis pimpinan kang ryan juga bagus banget memfasilitasi objek wisata ini jalur pendakian sudah dibuat meski masih cukup berbahaya kalau mau turun harus ditemani oleh pemandu karena belum ada plang arah ke sini pokonya top banget deh
7407d3e06d47409e9f32fe8cd20ab052,2021-02-15 21:10:55,Curug Halimun,"Rekomen banget buat para petualang, tracknya menantang karena musim hujan. Kuykuy",5,1,1,2,11,rekomen banget buat para petualang tracknya menantang karena musim hujan kuykuy
5940314b5f2e478397ad41f1faef9257,2022-02-15 21:10:55,Curug Halimun,Emezing …👍🏿👍🏿 recomended kalo musim kemarau airnya toska …,5,1,1,1,9,emezing recomended kalo musim kemarau airnya toska
74534509f0a74986b5d08c3ac2ed598b,2022-10-15 21:10:55,Curug Halimun,Indah cuma medan untuk menuju ke curug lumayan curam,5,1,1,1,9,indah cuma medan untuk menuju ke curug lumayan curam
970c8eb4f8104c66a09032be2a78446f,2021-02-15 21:10:55,Curug Halimun,Curug halimun menyajikan pemandangan dan air yg berwarna hijau dan alami💪💪👍👍 …,5,1,1,1,12,curug halimun menyajikan pemandangan dan air yang berwarna hijau dan alami
22ad92d7200b42fa881070e45ae44b7a,2022-02-15 21:10:55,Curug Halimun,Tempat yang masih asri dengan keindahan air terjun nya,5,1,1,2,9,tempat yang masih asri dengan keindahan air terjun nya
efc1820c1fec4177a887f539c9993ec0,2021-02-15 21:10:55,Curug Halimun,"Curug Halimun, Curug yg kata a 4-5 bulan lagi viral🎉 sepeda lipat pertama yg tembus Curug Halimun saguling 🍩💯 jejak gowes …",5,1,1,1,22,curug halimun curug yang kata a bulan lagi viral sepeda lipat pertama yang tembus curug halimun saguling jejak gowes
6eb91301d76c413f915cd5a245f29c3d,2021-02-15 21:10:55,Curug Halimun,"Tempat nya enak banget, curugnya masih alami banget, airnya juga jernih banget",5,1,1,2,12,tempat nya enak banget curugnya masih alami banget airnya juga jernih banget
5eca8995d1ea4fe8999aa5376bcc2f01,2021-02-15 21:10:55,Curug Halimun,Bersih . Jalannya ga terlalu jauh dari parkiran,5,2,2,1,8,bersih jalannya tidak terlalu jauh dari parkiran
d273c2261c44484d98eb3ca1cb044e37,2021-02-15 21:10:55,Curug Halimun,Curug/air terjun ini berada di bekas aliran sungai Citarum sebelum ada bendungan Saguling,5,1,1,1,13,curug air terjun ini berada di bekas aliran sungai citarum sebelum ada bendungan saguling
39762952c9e24c01a6ad5a4716d6b621,2022-02-15 21:10:55,Curug Halimun,"Perjalanan ke curug ga jauh, cuma 3km an dari jalan raya. Perginya sih turun lembah, lumayan licin. Pulangnya lebih enak, karena ga terasa licinnya. Tapi puas dengan pemandangan alam yg begitu indah.
Sebelum ke curug, singgah dulu di saung kondang. Bisa berfoto pemandangan sangat indah.
Tarif tiket (walau tanpa tiket) Rp 10rb / orang.
Tidak ada petunjuk menuju curug nya sih. Tp asal ikutin jalan, bisa sampai juga..
Luar biasa indah pemandangan nya..",5,1,1,2,73,perjalanan ke curug tidak jauh cuma 3km an dari jalan raya perginya sih turun lembah lumayan licin pulangnya lebih enak karena tidak terasa licinnya tapi puas dengan pemandangan alam yang begitu indah sebelum ke curug singgah dulu di saung kondang bisa berfoto pemandangan sangat indah tarif tiket walau tanpa tiket rp 10rb orang tidak ada petunjuk menuju curug nya sih tapi asal ikutin jalan bisa sampai juga luar biasa indah pemandangan nya
64ae53247db24e84b2f4e6a337c2ddb5,2021-02-15 21:10:55,Curug Halimun,"Jalan kakinya lumayan melelahkan, airnya dingin dan coklat kalo musim hujan tapi tidak bau,. Enak buat berenang",4,1,1,2,17,jalan kakinya lumayan melelahkan airnya dingin dan coklat kalo musim hujan tapi tidak bau enak buat berenang
e6dfe298fa5349c9a99e2115e5e6e3bc,2022-02-15 21:10:55,Curug Halimun,"dari segi keperawanan, kebersihan, keindahan masih sangat terawat. mungkin karena masih belum viral.airnya yg hijau akan terlihat semakin hijau di musim kemarau.pengelola dan penduduk sekitar sangat baik dan ramah.tempat parkir roda 2 dan 4 cukup jauh.jalan kaki ke curugnya juga cukup jauh.disarankan utk yg ckp berumur, ibu hamil dan punya penyakit2 lebih baik dihindarkan.banyak yg ga kuat dan pingsan sehingga harus ditandu.kondisi tubuh harus prima.kalo yg udh biasa naek gunung mah biasa aja sih.",5,1,2,1,74,dari segi keperawanan kebersihan keindahan masih sangat terawat mungkin karena masih belum viral airnya yang hijau akan terlihat semakin hijau di musim kemarau pengelola dan penduduk sekitar sangat baik dan ramah tempat parkir roda dan cukup jauh jalan kaki ke curugnya juga cukup jauh disarankan untuk yang ckp berumur ibu hamil dan punya penyakit2 lebih baik dihindarkan banyak yang tidak kuat dan pingsan sehingga harus ditandu kondisi tubuh harus prima kalo yang sudah biasa naek gunung mah biasa saja sih
8e86451c6eee439c94088e9bdcdc109c,2022-02-15 21:10:55,Curug Halimun,Yang pernah kesini pasti ingat betul bagaimana perjalanannya?! Sungguh ternikmaaaat kaaaan pemirsaah,5,1,1,1,12,yang pernah kesini pasti ingat betul bagaimana perjalanannya sungguh ternikmaaaat kaaaan pemirsaah
7bd8677b59044e64b144585820d45549,2021-02-15 21:10:56,Curug Halimun,"Tempatnya bagus, bagi yg tdk terbiasa hiking sebaiknya jangan kesini, tapi penduduk sekitar ramah dan sangat peduli, siap menandu yg tdk kuat dipanggul pakai saroeng.

tiket masuk 10k, parkir 2k, pemandu 50k, pelampung 15k.",5,1,1,2,34,tempatnya bagus bagi yang tidak terbiasa hiking sebaiknya jangan kesini tapi penduduk sekitar ramah dan sangat peduli siap menandu yang tidak kuat dipanggul pakai saroeng tiket masuk 10k parkir 2k pemandu 50k pelampung 15k
1fc24521754c4ba5bd3d16ffba31cf24,2021-02-15 21:10:56,Curug Halimun,"Lumayan melelahkan dari parkiran menuju curug,alhamdulilah terobati,untuk yg belum kesini siapkan fisik mudah""han kedepanya lebih baik lagi",5,1,1,1,17,lumayan melelahkan dari parkiran menuju curug alhamdulilah terobati untuk yang belum kesini siapkan fisik mudah han kedepanya lebih baik lagi
15a9bef2206d4310a75e70476de32a06,2021-02-15 21:10:56,Curug Halimun,Bagi yg suka traveler tempat ini recomended banget lah...,5,1,1,2,9,bagi yang suka traveler tempat ini recomended banget lah
77a62c02106c4f248cea81e0ddabd8db,2022-02-15 21:10:56,Curug Halimun,Tempat masih asri...aer nya adem banget,5,1,1,2,6,tempat masih asri aer nya adem banget
3ad269e4577e481db1f9ab4b751904dd,2021-02-15 21:10:56,Curug Halimun,Segala penat lelah nuntun dan manggul sepeda terbayar lunas serelah sampai dan terjun langsung ke air danau yang segar 😀 …,5,1,1,1,21,segala penat lelah nuntun dan manggul sepeda terbayar lunas serelah sampai dan terjun langsung ke air danau yang segar
04a93d475ecc4c06862caf6d12521428,2022-09-15 21:10:56,Curug Halimun,"Jalan na uhuuy lahh, penjaga curug dan warga skitar ramah2 pisan,cuman ati2 aja mun hujan 👍👍👍👍 …",4,1,2,1,17,jalan na uhuuy lahh penjaga curug dan warga skitar ramah2 pisan cuman ati2 saja mun hujan
8123c68dcfe642e39acb22803b28ffa6,2021-02-15 21:10:56,Curug Halimun,"Waaaah berkesan krn penuh perjuangan ,entah bisa kesitu lagi atau ngga, mendapatkan medan seperti itu, semoga saja cepat mendapat perhatian dr pihak terkait buat memperingan akses menuju kesana, sayang tempatnya indah tp sulit dijangkau",4,0,1,1,34,waaaah berkesan karena penuh perjuangan entah bisa kesitu lagi atau ngga mendapatkan medan seperti itu semoga saja cepat mendapat perhatian dari pihak terkait buat memperingan akses menuju kesana sayang tempatnya indah tapi sulit dijangkau
7f46004ff41648f7bc06f507a213ae7b,2021-02-15 21:10:56,Curug Halimun,Yg mau kesini cari d google maps saung kondang ya ati2 jangan curug halimun. Klo di gmpas curuh halimun jalannya jauh bgt!,4,1,1,1,22,yang mau kesini cari d google maps saung kondang ya ati2 jangan curug halimun kalau di gmpas curuh halimun jalannya jauh banget
850896e899384402a808454c166e4ff2,2020-02-15 21:10:56,Curug Halimun,pengelola nya ramah . Track nya gak terlalu susah tempat nya seger cmn syang belum ada tempat ganti nya. kasian buat cewe2 yg mau ganti baju,5,1,0,1,26,pengelola nya ramah track nya tidak terlalu susah tempat nya seger cmn syang belum ada tempat ganti nya kasian buat cewe2 yang mau ganti baju
a52b62b36226401c864337a75927f047,2021-02-15 21:10:56,Curug Halimun,tempat nya masih asri...adem banget..batu nya besar2... jalur mau kesini nya masih susah tapi...gaspool tapi deh...terbayarkan oleh pemandangan yg indah,5,0,1,2,20,tempat nya masih asri adem banget batu nya besar2 jalur mau kesini nya masih susah tapi gaspool tapi deh terbayarkan oleh pemandangan yang indah
f22613a2cd8a456fa2102c8cc09fecef,2021-02-15 21:10:56,Curug Halimun,Perjalanan menuju Curug harus treking,5,1,1,1,5,perjalanan menuju curug harus treking
1fdef093c478467eaf26cca7b0f59058,2022-02-15 21:10:56,Curug Halimun,Tempat wisata yang cukup melelahkan di saat akan pulang,5,1,1,1,9,tempat wisata yang cukup melelahkan di saat akan pulang
7bae3afd0fe24083bd2e1e9f16741829,2022-02-15 21:10:56,Curug Halimun,Jalur masuknya lewat mana ya ada yg tau gk? Nama kampungnya apa,4,1,1,1,12,jalur masuknya lewat mana ya ada yang tau tidak nama kampungnya apa
f514f79f7f9f4b408e2994bbdf0c69ce,2021-02-15 21:10:56,Curug Halimun,Akses jlannya mantap jiwa. 😀 …,5,1,1,1,6,akses jlannya mantap jiwa
52323008f7f6453ab4b0a16113880ba2,2021-02-15 21:10:56,Curug Halimun,"Bagus, cuman jalannya butuh extra tenaga",5,1,1,1,6,bagus cuman jalannya butuh extra tenaga
08102d229d9b4352a2c66f933e294518,2021-02-15 21:10:57,Curug Halimun,Bagian dari lokasi bobolnya Danau Bandung Purba bagian barat bersama dg Cukang Rahong,3,1,1,1,13,bagian dari lokasi bobolnya danau bandung purba bagian barat bersama dg cukang rahong
a3feea5dd086470eacbd9ba8f7ce7aa7,2022-06-15 21:10:57,Curug Halimun,Semoga akses jalan segera diperbaiki.🙏👍💪 …,5,0,1,1,6,semoga akses jalan segera diperbaiki
d8bbce5b6c7141ba861d3d07a7e4bff0,2022-08-15 21:10:57,Curug Halimun,"Curug halimun, lokasi Bandung barat dekat Saguling. Mantul 👍 …",5,1,1,1,10,curug halimun lokasi bandung barat dekat saguling mantap
2ce8f2631e37485eaebfd8b77bde105e,2022-10-15 21:10:57,Curug Halimun,"Mantap sangadd,,",5,1,1,1,2,mantap sangadd
c92c8b2bbe894aaa9155d2310707e121,2021-02-15 21:10:57,Curug Halimun,Perbaiki akses jalan nya,5,0,1,1,4,perbaiki akses jalan nya
3b47959143fb425db42e23e3ca2a3f86,2022-02-15 21:10:57,Curug Halimun,Pasti bik lagi,5,1,1,1,3,pasti bik lagi
452780967ab14a95a3b4b80417add3d0,2019-02-15 21:10:57,Curug Halimun,Tempat yang begitu indah nan asri,3,1,1,1,6,tempat yang begitu indah nan asri
c594963584804c73af3f06b5255e4708,2021-02-15 21:10:57,Curug Halimun,"
Favorit saya sejauh ini!! Layak untuk mendaki!! Pemandangannya sangat indah, gambar nyata!! Sedikit ekstrim, pakai sepatu olahraga, jangan lupa bawa baju renang ya! Saya tidak membawa baju renang dan menyesal :"") Perjalanan turun dan naik sangat jauh, tetapi saya tidak berkesempatan berenang. Jika Anda suka mendaki, Anda akan menyukainya.",5,1,1,2,49,favorit saya sejauh ini layak untuk mendaki pemandangannya sangat indah gambar nyata sedikit ekstrim pakai sepatu olahraga jangan lupa bawa baju renang ya saya tidak membawa baju renang dan menyesal perjalanan turun dan naik sangat jauh tetapi saya tidak berkesempatan berenang jika anda suka mendaki anda akan menyukainya
2d896c00e29948fc9f250bf62d222d84,2022-02-15 21:10:57,Curug Halimun,"
Berenang di air terjun dingin yang segar setelah berjalan jauh!
Pakailah sepatu trekking, licin setelah hujan.
Berjalan sekitar 2 km dari jalan utama.",5,1,1,1,23,berenang di air terjun dingin yang segar setelah berjalan jauh pakailah sepatu trekking licin setelah hujan berjalan sekitar km dari jalan utama
096aeaeb0a9e4ea09c4a0d3f8d79c0b9,2021-02-15 21:10:57,Curug Halimun,"
Permata tersembunyi!",5,1,1,1,2,permata tersembunyi
9f692b1eaab94eb29b9ffe4b96d2d6af,2022-02-15 21:10:58,Curug Halimun," Hanya

",5,1,1,1,1,
8e58fc65e7824a9aa8e1348b73ec0644,2022-07-23 17:56:59,Floating Market Lembang,"Pergi ke floating market pas weekday dan masih agak rame juga karena ternyata ada rombongan juga.
Untuk akses kesana mudah kok karena posisi juga di pusat kota lembang tapi kalau weekend pasti macet 🤔
Parkiran luas dan aman serta dikenakan tarif flat Rp 10rb gak tau jika bus atau kendaraan besar lainnya, di awal masuk parkir langsung di tanya berapa orang dengan harga 20rb per orang untuk floating market saja, jika mauke floating market dan kota mini jadi 40rb per orang.
Setelah bayar dapat kupon untuk ditukar minuman ada jus, coffee dan satu lagi lupa.
Suasana floating market cukup sejuk ada beberapa spot pohon2 rindang, lalu ada beberapa spot animal, ada kolam renang gratis dan ada icon floating market berupa danaunya dimana banyak penjual makanan yang cukup sempit jika ramai pengunjung, ada juga wahana baru nya Rainbow Slide yang harus dikenakan biaya lagi jika ingin mencoba, harga makanan masih relatif menengah saja asal kita bertanya harga nya. Ada spot2 foto gratis yang unik seperti di kyokuto icon rumah jepang.
Mungkin ada perhatian khusus manajemen terkait sampah pengunjung yang membuang sembarangan gelas2 minuman gratis di beberapa tempat mengurangi kebersihan tempat (memang masyarakat seperti itu mempunyai etika dan pemahaman rendah).
Untuk luas juga cukup jika mengitari floating market sekaligus olahraga.
Untuk ke kota mini kita harus menunjukan tiket yang sudah dibeli didepan nanti nya tangan kita akan di cap.
Overall penilaian untuk floating market dan kota mini

Harga tiket   : ⭐️⭐️⭐️⭐️
Parkir              : ⭐️⭐️⭐️⭐️
Pelayanan    : ⭐️⭐️⭐️⭐️
Ambience     : ⭐️⭐️⭐️⭐️⭐️
Lokasi            : ⭐️⭐️⭐️⭐️

Terima kasih floating market buat liburan selamadi lembang..",5,2,2,2,259,pergi ke floating market pas weekday dan masih agak rame juga karena ternyata ada rombongan juga untuk akses kesana mudah kok karena posisi juga di pusat kota lembang tapi kalau weekend pasti macet parkiran luas dan aman serta dikenakan tarif flat rp 10rb tidak tau jika bus atau kendaraan besar lainnya di awal masuk parkir langsung di tanya berapa orang dengan harga 20rb per orang untuk floating market saja jika mauke floating market dan kota mini jadi 40rb per orang setelah bayar dapat kupon untuk ditukar minuman ada jus coffee dan satu lagi lupa suasana floating market cukup sejuk ada beberapa spot pohon2 rindang lalu ada beberapa spot animal ada kolam renang gratis dan ada icon floating market berupa danaunya dimana banyak penjual makanan yang cukup sempit jika ramai pengunjung ada juga wahana baru nya rainbow slide yang harus dikenakan biaya lagi jika ingin mencoba harga makanan masih relatif menengah saja asal kita bertanya harga nya ada spot2 foto gratis yang unik seperti di kyokuto icon rumah jepang mungkin ada perhatian khusus manajemen terkait sampah pengunjung yang membuang sembarangan gelas2 minuman gratis di beberapa tempat mengurangi kebersihan tempat memang masyarakat seperti itu mempunyai etika dan pemahaman rendah untuk luas juga cukup jika mengitari floating market sekaligus olahraga untuk ke kota mini kita harus menunjukan tiket yang sudah dibeli didepan nanti nya tangan kita akan di cap overall penilaian untuk floating market dan kota mini harga tiket parkir pelayanan ambience lokasi terima kasih floating market buat liburan selamadi lembang
c5dd7d7fbb10405e8ff720051c6ea240,2022-03-23 17:56:59,Floating Market Lembang,"Floating Market Lembang sebuah tempat wisata terbuka yang masih eksis hingga saat ini dengan penambahan beberapa wahana seperti miniatur bangunan kota layaknya di luar negeri.

Menikmati pengalaman berbelanja ke pasar semakin menarik sambil mengapung di Floating Market Lembang. Mungkin ini terinspirasi dari pasar apung yang ada di Banjarmasin. Khusus untuk berbelanja di area pasar apung ini harus menggunakan koin unik khusus Floating Market untuk bertransaksi dengan cara menukar di stand kasir yang ada di lokasi tersebut.

Kuliner yang di jual mulai dari batagor, rujak, hingga ronde jahe dan kebab, Anda dapat menemukan aneka jajanan menggiurkan untuk memuaskan nafsu makan. Jelajahilah atraksi lainnya di sekitar lokasi, seperti wahana air di danau dan Rainbow Garden dengan spot-spot foto yang cantik. Anda bisa juga menyewa kimono di sewa kostum Kyotoku untuk berfoto seolah sedang berada di Negeri Sakura. Bagi wanita yang memakai hijab, tersedia pula Hijab Swimming Pool yang dikelilingi pemandangan alam Lembang yang indah mempesona.

Selain berbelanja, di sini Anda juga dapat mencoba beragam aktivitas menarik lainnya untuk segala usia.",4,1,1,1,168,floating market lembang sebuah tempat wisata terbuka yang masih eksis hingga saat ini dengan penambahan beberapa wahana seperti miniatur bangunan kota layaknya di luar negeri menikmati pengalaman berbelanja ke pasar semakin menarik sambil mengapung di floating market lembang mungkin ini terinspirasi dari pasar apung yang ada di banjarmasin khusus untuk berbelanja di area pasar apung ini harus menggunakan koin unik khusus floating market untuk bertransaksi dengan cara menukar di stand kasir yang ada di lokasi tersebut kuliner yang di jual mulai dari batagor rujak hingga ronde jahe dan kebab anda dapat menemukan aneka jajanan menggiurkan untuk memuaskan nafsu makan jelajahilah atraksi lainnya di sekitar lokasi seperti wahana air di danau dan rainbow garden dengan spot spot foto yang cantik anda bisa juga menyewa kimono di sewa kostum kyotoku untuk berfoto seolah sedang berada di negeri sakura bagi wanita yang memakai hijab tersedia pula hijab swimming pool yang dikelilingi pemandangan alam lembang yang indah mempesona selain berbelanja di sini anda juga dapat mencoba beragam aktivitas menarik lainnya untuk segala usia
c640e9536553459b9c37303c2c4afd1d,2022-10-23 17:56:59,Floating Market Lembang,"Floating market yang sekarang sudah jauh lebih luas daripada yang dulu. Area naik perahunya terbagi ke 4 bagian dari depan sampai ke belakang, besar banget. Banyak variasi perahu dari yg sepeda air, bebek, dragon, dll.
Ada taman kelinci yang lumayan besar. Kalau tiket masuk beli yg tambah 10.000 rupiah dapet aksea ke kota mini. Akses masuk 30.000 rupiah dan yg dengan kota mini jadi 40.000 (diluar wahana yg ada di dalam kalau mau beli tambah lagi bayar 25rb per wahana atau ada paket-paketnya.
Yang baru juga ada rainbow slide, seluncuran yg menggunakan ban (tapi harus 120cm ke atas ya yg boleh)
Variasi makanan juga banyak banget, belinya pakai koin floating market ya masih kaya dulu.",5,1,1,2,115,floating market yang sekarang sudah jauh lebih luas daripada yang dulu area naik perahunya terbagi ke bagian dari depan sampai ke belakang besar banget banyak variasi perahu dari yang sepeda air bebek dragon dll ada taman kelinci yang lumayan besar kalau tiket masuk beli yang tambah rupiah dapet aksea ke kota mini akses masuk rupiah dan yang dengan kota mini jadi diluar wahana yang ada di dalam kalau mau beli tambah lagi bayar 25rb per wahana atau ada paket paketnya yang baru juga ada rainbow slide seluncuran yang menggunakan ban tapi harus 120cm ke atas ya yang boleh variasi makanan juga banyak banget belinya pakai koin floating market ya masih kaya dulu
9aeb0e0b90884fb9bba716e294e2c7a4,2022-10-23 17:56:59,Floating Market Lembang,"Menurut saya, kurang worth 😃🙏
Tapi jika hobby foto2 banyak spot foto bagus disini.
Harga tiket masuk 30k/orang, anak usia 2 tahun sudah dihitung yaa
Untuk masuk ke wahana, bayar tiket lagi. Start 2 years old sudah dihitung 1. Kemudian toilet tersedia cukup banyak, namun kebersihan kurang terjaga.
Area parkir sangat luas, tersedia wastafel beserta sabun cuci tangan.
Untuk tujuan utama floating marketnya adalah kuliner, macam kuliner yg tersedia cukup beragam, seperti cilok cireng, sate ayam, sate kambing, rujak, jagung bakar, egg mayo, tutut, jus buah, bakso, dimsum, dll
Untuk harga makanan rata2 20-30k/porsi, beli koin ada pajak 10%.
Oh yaa jangan lupa disini tiket masuknya bisa ditukar dengan 1 gelas minuman (bisa pilih) ada milo, orange juice, lemon tea, dll",3,1,0,2,121,menurut saya kurang worth tapi jika hobby foto2 banyak spot foto bagus disini harga tiket masuk 30k orang anak usia tahun sudah dihitung yaa untuk masuk ke wahana bayar tiket lagi start years old sudah dihitung kemudian toilet tersedia cukup banyak namun kebersihan kurang terjaga area parkir sangat luas tersedia wastafel beserta sabun cuci tangan untuk tujuan utama floating marketnya adalah kuliner macam kuliner yang tersedia cukup beragam seperti cilok cireng sate ayam sate kambing rujak jagung bakar egg mayo tutut jus buah bakso dimsum dll untuk harga makanan rata2 30k porsi beli koin ada pajak oh yaa jangan lupa disini tiket masuknya bisa ditukar dengan gelas minuman bisa pilih ada milo orange juice lemon tea dll
17735326f315445e8b9fc5e629827ae2,2022-07-23 17:56:59,Floating Market Lembang,"Setelah dua tahunan ga piknik, akhirnya piknik juga ke sini. Saya datang dengan rombongan pake bis. Dan parkiran bisnya ga jauh dari pintu masuk. Tiket masuk Floating Market Rp.30.000 per orang kalo mau Tiket terusan (Floating Market plus Taman Mini) Rp.40.000 per orang. Pas masuk Tiket dapat ditukar dengan Welcome Drink yang bisa dipilih sesuai selera : es jeruk, milo, latte.

Menikmati indahnya pemandangan sambil foto2 cantik dan kulineran. Bisa sewa kostum juga biar fotonya tambah cantik. Ada Mushola Pria dan ada Mushola Wanita. Dan ada saung besar yang bisa di sewa untuk acara dengan pembelian paket makan siang. Saung2 kecilnya juga ada, tapi beberapa tampak tidak terawat.

Mantablah, rasa kangen piknik terobati juga. Perut kenyang Hati senang Pikiran jadi tenang. Terimakasih.",4,1,2,2,122,setelah dua tahunan tidak piknik akhirnya piknik juga ke sini saya datang dengan rombongan pake bis dan parkiran bisnya tidak jauh dari pintu masuk tiket masuk floating market rp per orang kalo mau tiket terusan floating market plus taman mini rp per orang pas masuk tiket dapat ditukar dengan welcome drink yang bisa dipilih sesuai selera es jeruk milo latte menikmati indahnya pemandangan sambil foto2 cantik dan kulineran bisa sewa kostum juga biar fotonya tambah cantik ada mushola pria dan ada mushola wanita dan ada saung besar yang bisa di sewa untuk acara dengan pembelian paket makan siang saung2 kecilnya juga ada tapi beberapa tampak tidak terawat mantablah rasa kangen piknik terobati juga perut kenyang hati senang pikiran jadi tenang terimakasih
